ICP_Score,Company,City,State,Phone,MC_Number,DOT_Number,Called,Outcome,Notes,Power_Units
75,A.C. BOX TRUCKING LOGISTICS LLC,MIDDLETOWN,OH,(513) 252-3262,MC1528645,4040201,,,,1
75,CLOCKWORK CARRIERS LLC,DECATUR,GA,(404) 275-8515,MC1522826,4030815,,,,1
75,LAKE MOVERS LLC,LAKE OZARK,MO,(573) 319-1730,MC1571983,4114034,,,,6
75,ABM CUSTOMS LLC,CARROLLTON,MO,(660) 322-1706,MC1529973,3813341,,,,1
75,CAIRO GO LLC,CERES,CA,(209) 300-2123,MC1571225,4112765,,,,4
75,ROWE LOGISTICS SERVICES LLC,ATLANTA,GA,(706) 979-1179,MC1574458,4118164,,,,1
75,J A I LLC,BRYN MAWR,CA,(909) 586-5176,MC1492967,3984594,,,,1
75,Y NOT US LLC,VERO BEACH,FL,(772) 269-2166,MC1528725,4040332,,,,1
75,CUSHON ENTERPRISE LLC,BLUESPRINGS,MO,(816) 681-8671,MC1540739,4012224,,,,2
75,RBURRIS LLC,GREENWOOD,IN,(317) 374-7408,MC1526261,4036281,,,,1
75,JD DELIVERY LLC,HENDERSONVLLE,TN,(615) 335-6407,MC1517687,4022665,,,,1
75,JIKS LLC,PITTSBURGH,PA,(412) 733-8480,MC1621755,4202884,,,,1
75,FINE CARGO LLC,FORT MEYERS,FL,(239) 244-5409,MC1674978,4288249,,,,1
75,J RICH TRANSPORTATION LLC,JACKSONVILLE,NC,(919) 514-7962,MC1653314,3918803,,,,1
75,ANREL CARRIERS LLC,CHICAGO,IL,(877) 702-1543,MC1682306,4314551,,,,1
75,EAST VAN LINES LLC,CLIFTON,NJ,(862) 428-4879,MC1647865,4251163,,,,3
75,REMULUS LLC,DURHAM,NC,(910) 224-0364,MC1654075,4262536,,,,0
75,ELITE MOVING LLC,HIXSON,TN,(423) 619-2230,MC1617564,4195493,,,,1
75,THE REAL DEAL MCKOY HAULING & TRANSPORT LLC,WAGRAM,NC,(910) 724-0501,MC1664346,4281317,,,,1
75,SWEETCEE TOURS LLC,CHARLOTTE,NC,(980) 939-9042,MC1646772,4050524,,,,1
75,ESTAR UNION TRANSPORTATION LLC,FREMONT,CA,(650) 305-5696,MC1627907,4214380,,,,1
75,ROAD RIDER LLC,COLUMBUS,OH,(614) 349-5815,MC1622712,4204690,,,,1
75,BIG BOOT LLC,GRIMESLAND,NC,(252) 751-7691,MC1626395,4211509,,,,1
75,GOP TRANSPORTATION LLC,VICTORVILLE,CA,(714) 383-1438,MC1612358,4185802,,,,1
75,POPS SEAFOOD LLC,LAKELAND,FL,(863) 944-6048,MC1665149,4282821,,,,1
75,TRANSBUD TRANSPORTATION LLC,SADDLE BROOK,NJ,(201) 314-8433,MC1633550,4224862,,,,1
75,MAC ENTERPRISE LLC,CHARLOTTE,NC,(704) 281-0450,MC1614318,4189454,,,,1
75,HELLEN ENTERPRISE LLC,CAPE CORAL,FL,(786) 704-5667,MC1625644,4210136,,,,3
75,JOE LOGISTICS SERV LLC,READING,PA,(646) 973-9898,MC1693596,4336112,,,,2
75,GIT WAY TRANS LLC,JOLIET,IL,(331) 758-2108,MC1699438,4347529,,,,1
75,BNF FASTLANE SVC LLC,ROCHESTER,NY,(585) 470-5624,MC1620669,4200933,,,,3
75,KAABO TRANS LLC,SAINT LOUIS,MO,(314) 728-6714,MC1620802,4201167,,,,1
75,RODNEY TRANSPORTATION LLC,CAMDEN,NJ,(856) 345-8474,MC1689530,4328143,,,,1
75,ASG TRANSPORTS LLC,FOREST PARK,GA,(404) 395-2370,MC1697812,4344400,,,,2
75,THT TRANSPORTS LLC,BRUNSWICK,GA,(912) 246-2537,MC1698309,4345281,,,,1
75,FIXER NASHVILLE LLC,NASHVILLE,TN,(731) 435-0322,MC1681545,4313223,,,,0
75,WHALEY WORKS LLC,MARIETTA,GA,(678) 696-0896,MC1670900,4293301,,,,1
75,SUNNY SIDE TRANSPORTATION LLC,LOS ANGELES,CA,(323) 529-2162,MC1603783,4157143,,,,1
75,TTZ TRANSPORTATION LLC,CARY,NC,(908) 357-3818,MC1659486,4272479,,,,2
75,JULIO CRUZ TRANSPORTATION LLC,PERTH AMBOY,NJ,(929) 467-0851,MC1601741,4166325,,,,1
75,ATI CARRIERS LLC,BOLINGBROOK,IL,(630) 703-4898,MC1683459,4316621,,,,2
75,SUNSHINE XIE LLC,IRVINE,CA,(949) 572-3210,MC1662541,4278081,,,,1
75,T&J TRUCKING LOGISTICS LLC,CHARLOTTE,NC,(714) 213-2593,MC1614368,4189557,,,,6
75,POLO TRANSPORTATION LLC,BLOOMFIELD,NJ,(917) 870-1787,MC1688164,4325365,,,,5
75,NEXTROUTE LLC,GLENDALE,CA,(747) 350-9090,MC1688616,4326298,,,,1
75,CONSCIENTIOUS TRANSPORTATION LLC,ADELANTO,CA,(760) 686-6492,MC1626751,4177668,,,,1
75,CAROLINA MOON CARRIERS LLC,CHARLOTTE,NC,(704) 803-5865,MC1690743,4330478,,,,2
75,MO MOVES LLC,MAPLE SHADE,NJ,(917) 403-3686,MC1688386,4325809,,,,1
75,FTC SERVICES LLC,POWELL,OH,(380) 261-0415,MC1653860,4262163,,,,8
75,GARCIA XPRESS LLC,ELIZABETH,NJ,(908) 545-2738,MC1634305,4226207,,,,1
75,ALPHA HOLDING LLC,FORT WAYNE,IN,(812) 337-9115,MC1695127,4339050,,,,2
75,AUF TRACKING LLC,BLOOMINGTON,CA,(909) 549-5580,MC1686265,4321731,,,,1
75,WEST STAR UA LLC,DOYLESTOWN,PA,(267) 267-1575,MC1620816,4201191,,,,1
75,MCKOY LOGISTIC SERVICES LLC,WENDELL,NC,(919) 685-2080,MC1684238,4297698,,,,2
75,CAMDEN DELIVERY LLC,FAIRBURN,GA,(770) 871-8960,MC1696188,4341187,,,,1
75,ASIANA DRAYAGE LLC,SANTA MONICA,CA,(323) 410-0598,MC1698109,4344924,,,,2
75,ZAC ENTERPRISE LLC,COLUMBUS,OH,(614) 966-9559,MC1683243,4316233,,,,3
75,ZEPHYR CARGO LLC,INDIANA,PA,(929) 506-7901,MC1692877,4334769,,,,1
75,EDWARD HEAVY TRUCK LLC,FLEMINGTON,NJ,(908) 963-1543,MC1599560,4162118,,,,1
75,RAPID AUTO CARRIERS LLC,QUARTZSITE,AZ,(909) 418-8362,MC1692532,4334087,,,,1
75,VINYL LAB LLC,DAYTONA BEACH,FL,(386) 333-2753,MC1698828,4346366,,,,1
75,NORSEMAN HOTSHOTS LLC,PLAINFIELD,IL,(815) 650-4930,MC1674257,4299596,,,,1
75,VIKING INDEPENDENT PETROLEUM LLC,FLAGSTAFF,AZ,(928) 287-1617,MC1646842,4249251,,,,1
75,BLUHORIZONS LLC,GLENDALE,AZ,(623) 313-5381,MC1695665,4340149,,,,1
75,TRISTAR PROFESSIONAL SOLUTIONS LLC,BOYNTON BEACH,FL,(931) 205-0062,MC1686429,4227509,,,,1
75,MCINTOSH POTABLE WATER LLC,KINGMAN,AZ,(928) 279-4136,MC1701506,4351467,,,,1
75,MATOS TRANSPORTATION LLC,PASSAIC,NJ,(973) 930-7254,MC1772437,4485764,,,,1
75,NARZMAN TRANS LLC,CUPERTINO,CA,(669) 312-1769,MC1755877,4454598,,,,1
75,KOUNTRY LIVING ENTERPRISE LLC,EAST SPENCER,NC,(504) 666-4290,MC1748393,4440372,,,,1
75,SKITSOBEATS LLC,BRONX,NY,(505) 716-2042,MC1748316,4440232,,,,0
75,DESERT CROWN CARGO LLC,PHOENIX,AZ,(602) 989-1173,MC1800067,4537392,,,,0
75,SAYYOR MOTORS LLC,LANGHORNE,PA,(215) 833-9312,MC1762339,4466777,,,,2
75,THE DROPOFF POINT LLC,ZEBULON,NC,(919) 412-7028,MC1788234,4515316,,,,1
75,M&SON TRUCKING COMPANY LLC,CAIRO,GA,(229) 421-1322,MC1801544,4530487,,,,2
75,SP FAITH TRUCKING LOGISTICS LLC,PEMBROKE PINES,FL,(786) 806-9009,MC1795313,4528558,,,,1
75,ROADPROS NATIONAL LLC,HIALEAH,FL,(305) 200-4250,MC1753520,4450109,,,,1
75,KC SOLUTION LLC,CORDOVA,TN,(706) 833-8726,MC1802637,4542127,,,,1
75,ELITE MOTORS KG LLC,SCHAUMBURG,IL,(773) 403-9524,MC1803107,4542911,,,,1
75,MARGE ENTERPRISE LLC,CLEVELAND,OH,(216) 209-4538,MC1712673,4372309,,,,1
75,TREE RUSSELL FREIGHTWAYS LLC,DRUMMONDS,TN,(901) 245-8029,MC1735281,4415678,,,,0
75,SAZ TRANSPORTATION LLC,PATERSON,NJ,(862) 271-6934,MC1781384,4492785,,,,0
75,TRIFECTA LOADS LLC,HOGANSVILLE,GA,(678) 516-8643,MC1788425,4515669,,,,3
75,PGH FREIGHT LLC,PITTSBURGH,PA,(412) 303-7840,MC1802666,4542154,,,,1
75,BIJBIJ LLC,NEW YORK,NY,(347) 251-2018,MC1803140,4542972,,,,1
75,DKO ENTERPRIZE LLC,CAPE CORAL,FL,(239) 771-3140,MC1722873,4391632,,,,0
75,MAE TRANS LLC,REYNOLDSBURG,OH,(857) 269-0086,MC1768400,4478349,,,,1
75,DDA DRIVEN LLC,JACKSONVILLE,FL,(786) 326-2377,MC1736220,3165164,,,,1
75,GOTNE TRANSPORTATION LLC,MURRIETA,CA,(661) 383-7498,MC1709118,4365677,,,,2
75,LEGENDS SUPERMARKET LLC,RAHWAY,NJ,(347) 499-1671,MC1799724,4536773,,,,1
75,SUN EXPRESS LOGISTIC LLC,LAWRENCEVILLE,GA,(470) 715-1977,MC1757931,4458446,,,,1
75,FAST REPUTATION SOLUTIONS LLC,BRANDON,FL,(813) 863-5800,MC1800324,4525558,,,,0
75,AVX CARGO LLC,MAINEVILLE,OH,(513) 883-7878,MC1794736,4527443,,,,1
75,VENDAMAX LLC,CHARLOTTE,NC,(561) 562-0391,MC1776511,4493271,,,,1
75,DINO DELIVERY LLC,AMELIA,OH,(513) 382-2780,MC1789991,4518629,,,,0
75,EXCEED MOBILE LLC,CHERRYVILLE,NC,(704) 915-2276,MC1782710,4505004,,,,1
75,ADAM SOLUTIONS LLC,DOUGLASVILLE,GA,(571) 577-3327,MC1790666,4519856,,,,1
75,RUSH TRUCKING & LOGISTICS LLC,MEMPHIS,TN,(504) 274-9616,MC1752121,4447520,,,,1
75,RNS SOLUTIONS LLC,WADESBORO,NC,(704) 389-0742,MC1799036,4535466,,,,1
75,PEGASUS CARGO SOLUTIONS LLC,WESTON,FL,(203) 434-1679,MC1716909,4380208,,,,2
75,KIKANU LLC,FORSYTH,IL,(217) 520-7800,MC1702309,4353047,,,,2
75,KHATLON LLC,PHILADELPHIA,PA,(929) 575-1933,MC1703188,4354685,,,,1
75,ROUTENOVA PRIME LLC,WEST CHESTER,OH,(380) 289-6898,MC1802326,4541526,,,,1
75,BIG GUY XPRESS LLC,GRIFFIN,GA,(678) 933-5732,MC1776829,4493845,,,,2
75,AMD TRANSPORTATION LLC,ALBANY,NY,(518) 528-8350,MC1802558,4541973,,,,1
75,EWE LINES LLC,ELIZABETH,NJ,(201) 407-3971,MC1778388,4496733,,,,1
75,PROWANT LLC,BROOKSVILLE,FL,(352) 345-7945,MC1786039,4511169,,,,1
75,FAST TRACKING TRANSPORTATION LLC,NORTH RIDGEVILLE,OH,(440) 935-4843,MC1718492,4383047,,,,1
75,EL FLACO TRANSPORTATION LLC,PHOENIX,AZ,(602) 425-6287,MC1725251,4314181,,,,1
75,CB ELITE RIDES LLC,TEANECK,NJ,(347) 867-9127,MC1741895,4428041,,,,1
75,US LINE CARGO LLC,TIPP CITY,OH,(937) 814-9283,MC1788783,4516328,,,,1
75,SHAYDO TRANSPORTATION LLC,MASON,OH,(917) 757-6425,MC1802199,4541303,,,,1
75,KEHL DENTS LLC,CONOVER,NC,(828) 999-7132,MC1749337,4442187,,,,1
75,LIL WALT TRANSPORTATION LLC,CHICAGO,IL,(773) 861-9168,MC1704148,4356573,,,,1
75,CONFIDENTIAL CARGO LLC,FISHERS,IN,(317) 900-3734,MC1788419,4515655,,,,0
75,INFINITY PLAN LLC,CINCINNATI,OH,(772) 888-5464,MC1713221,4373303,,,,1
75,LA TRANSPORT LOGISTIC LLC,INDIANAPOLIS,IN,(317) 556-5810,MC1704031,4356355,,,,1
75,WEST PHOENIX TRANSPORTATION LLC,AVONDALE,AZ,(623) 879-2401,MC1713167,4131983,,,,1
75,MCDA SELECT LLC,GASTONIA,NC,(704) 248-1646,MC1739564,4423675,,,,1
75,EXPERIENCE WILL LLC,EL MIRAGE,AZ,(623) 418-5133,MC1796419,3176415,,,,1
75,SUNRISE FREIGHT LLC,ALLENTOWN,PA,(484) 550-8697,MC1799512,4536363,,,,1
75,BARRINGTON TRANSPORT SOLUTIONS LLC,ADDISON,IL,(224) 735-5736,MC1796775,4531264,,,,1
75,QUALITY RIGGING SOLUTIONS LLC,BOCA RATON,FL,(561) 356-4898,MC1724199,4243433,,,,1
75,HAULER LLC,THOMASVILLE,NC,(336) 225-1832,MC1786835,4512734,,,,1
75,RIDING WAVES LLC,ARLINGTON HEIGHTS,IL,(773) 599-1559,MC1718814,4383641,,,,2
75,OHIO VALLEY FREIGHT LLC,TIFFIN,OH,(440) 378-6005,MC1780081,4499965,,,,1
75,DRAKO TRANSPORTATION LLC,HOLLYWOOD,FL,(754) 298-8971,MC1801567,4521663,,,,0
75,TITI TRANSPORTATION LLC,KANSAS CITY,MO,(816) 510-1007,MC1718612,4359032,,,,1
75,CS STARLOGISTICS LLC,MARGATE,FL,(954) 504-1554,MC1802330,4541531,,,,1
75,RITCHEY ACQUISITION COMPANY LLC,CANONSBURG,PA,(724) 745-7700,MC1802632,4542112,,,,69
75,HABIB LLC,LA VERGNE,TN,(615) 821-5982,MC1802759,4542319,,,,1
75,LINARES TRANSPORTATION LLC,MIAMI,FL,(786) 604-6707,MC1713314,4373476,,,,1
75,HOUSTON TRANSPORT XPRESS LLC,EUCLID,OH,(619) 385-8850,MC1793221,4524662,,,,1
75,DP MOVING LLC,STUART,FL,(561) 312-5442,MC1739090,4422805,,,,1
75,JCA TRANSPORTATION LLC,GREEN TOWNSHIP,NJ,(347) 761-1607,MC1788122,4515123,,,,1
75,ROYAL ROUTE LLC,CHICAGO,IL,(219) 386-0576,MC1802265,4541415,,,,1
75,TJ ENTERPRISE LLC,PONTIAC,MI,(248) 935-9427,MC1802447,4541768,,,,1
75,GP TRANSPORT SERVICES LLC,SCHAUMBURG,IL,(224) 454-5397,MC1802668,4542156,,,,1
75,DOCT TRANSPORTATION LLC,BOYNTON BEACH,FL,(561) 856-9685,MC1776021,4492360,,,,1
75,SOLO XPRESS LLC,MIRAMAR,FL,(786) 509-1787,MC1714209,4375089,,,,0
75,AKMAS LLC,TOLEDO,OH,(929) 792-0227,MC1785940,4511005,,,,1
75,ROYAL EXPRESS RELOCATIONS LLC,COLUMBUS,OH,(564) 464-8627,MC1755785,4454411,,,,1
75,HAMMETT SOLUTIONS LLC,ALPHARETTA,GA,(904) 705-1195,MC1713598,4373978,,,,1
75,MCURTICE LLC,TOLEDO,OH,(567) 267-1876,MC1790287,4519129,,,,1
75,SUMMIT COURIERS LLC,CHARLOTTE,NC,(800) 471-3506,MC1770949,4483019,,,,1
75,EDDLEMAN FARMS LLC,DONGOLA,IL,(618) 697-8972,MC1791124,3384432,,,,5
75,TIME HAPPY LLC,SAINT CLOUD,FL,(689) 312-2073,MC1715464,4377502,,,,0
75,BDS LEASE LLC,VERNON HILLS,IL,(224) 857-8934,MC1766020,4473830,,,,3
75,TOKISHO TRUCK LLC,READING,PA,(332) 223-9745,MC1752013,4447304,,,,1
75,MACKMAN COURIER SERVICE LLC,CLIFFSIDE PARK,NJ,(929) 461-3227,MC1773793,4488329,,,,0
75,GUGENHAUS LLC,FORT WAYNE,IN,(260) 267-2350,MC1780828,4501393,,,,1
75,RAPID ROUTE EXPEDITING LLC,JACKSON,TN,(662) 491-1282,MC1801959,4540860,,,,1
75,JS TRANZ LLC,CARTERET,NJ,(908) 525-2071,MC1724312,4394607,,,,2
75,GO TOW NOW LLC,LOS ANGELES,CA,(310) 906-5980,MC1716006,4353230,,,,1
75,D BAKER TRANSPORTATION LLC,KIRKSVILLE,MO,(913) 315-2164,MC1794557,4527134,,,,2
75,MARATHON VENTURES LLC,DOVER,PA,(223) 306-4040,MC1801386,4539804,,,,1
75,GHS TRANSIT LLC,INDIANAPOLIS,IN,(317) 318-4366,MC1759953,4462256,,,,1
75,ALP TRANSPORTATION LLC,HARRISBURG,PA,(717) 255-9230,MC1782056,4503777,,,,1
75,DECELEVEN SOLUTIONS LLC,ELLENWOOD,GA,(470) 966-5980,MC1718408,4382889,,,,0
75,VOLT TRANS LLC,DEARBORN,MI,(313) 977-4333,MC1726618,4399127,,,,1
75,GARCIAFJF LLC,WESTERVILLE,OH,(614) 572-5855,MC1760947,4464232,,,,1
75,CMDK  TRANS LLC,VICTORVILLE,CA,(951) 241-6098,MC1712900,4372706,,,,1
75,THE JONES COLLECTION LLC,ELIZABETH CITY,NC,(252) 722-2154,MC1761540,4449104,,,,2
75,LA ROCKET TRANSPORTATION LLC,RANCHO CUCAMONGA,CA,(909) 294-9916,MC1776486,4401383,,,,1
75,MUSCLEMAN OPERATIONS LLC,LAWRENCEVILLE,GA,(470) 918-3594,MC1789851,4493032,,,,1
75,GUTI SERVICES LLC,MEMPHIS,TN,(305) 986-5847,MC1759184,4460884,,,,1
75,BUROQ LLC,RIDGEWOOD,NJ,(347) 805-9000,MC1752456,4448112,,,,1
75,CDJ TRUCKN LLC,INDEPENDENCE,MO,(816) 786-7631,MC1767691,4476981,,,,1
75,ATG ENTERPRIZE LLC,GROVELAND,FL,(407) 516-1788,MC1760643,4463628,,,,0
75,MODRAY LLC,TOTOWA,NJ,(845) 367-7462,MC1783968,4507356,,,,1
75,BRACEY ENTERPRISE LLC,CHICAGO,IL,(773) 869-3356,MC1778199,4496437,,,,2
75,J WORK LLC,GARDEN GROVE,CA,(562) 328-4727,MC1800420,4532833,,,,0
75,JHR EXPRESS TOWING LLC,HIALEAH,FL,(786) 473-1633,MC1756551,4455888,,,,1
75,ARIA ENTERPRISE LLC,BERGENFIELD,NJ,(201) 667-6903,MC1801948,4540842,,,,0
75,WILDER TORRES LLC,GLENDALE,AZ,(502) 826-1234,MC1793990,4526098,,,,2
75,ALTYPE CARGO LLC,CLEVELAND,OH,(216) 410-7478,MC1755285,4453425,,,,1
75,NUECES LLC,PHILADELPHIA,PA,(267) 228-3124,MC1732569,4410528,,,,2
75,DTM AUTO LLC,MERRILLVILLE,IN,(630) 347-7636,MC1758799,4456080,,,,2
75,DADSON TRANSPORTATION LLC,POINT PLEASANT BEACH,NJ,(848) 448-4422,MC1713758,4374268,,,,2
75,TURBO FREIGHT LINES LLC,DAYTON,OH,(419) 504-1558,MC1779080,4498118,,,,1
75,BRIAN HARP LLC,CLEVELAND,OH,(614) 425-2333,MC1779477,4487769,,,,2
75,TRAX TRANSPORTATION LLC,CASA GRANDE,AZ,(831) 224-4071,MC1793464,4525095,,,,1
75,EPIC WORK SERVICES LLC,DAVENPORT,FL,(813) 668-9944,MC1786642,4512372,,,,1
75,VICTRIA MOVING SERVICES LLC,MATLACHA,FL,(320) 337-3321,MC1802024,4539916,,,,0
75,NADGOB LLC,PINELLAS PARK,FL,(727) 916-0538,MC1802027,4540973,,,,1
75,GM XPRESS LLC,SMYRNA,TN,(615) 290-7826,MC1802977,4542705,,,,1
75,PHOENIX LLC COLLABORATION,ATLANTA,GA,(470) 302-7621,MC1730522,4360948,,,,1
75,PLANVAN SOLUTIONS LLC,KISSIMMEE,FL,(863) 535-7102,MC1803228,4543121,,,,0
75,MNG SERVICES LLC,RIVERDALE,GA,(910) 494-7825,MC1717861,4381874,,,,1
75,EN MOTION LLC,PHOENIX,AZ,(602) 676-1180,MC1768841,4479177,,,,1
75,TEPATITLAN TRANSPORTATION LLC,WILMINGTON,CA,(310) 684-9016,MC1704127,4083550,,,,1
75,SPECULUM ENTERPRISE LLC,MIDWAY,GA,(855) 463-7999,MC1753449,4449988,,,,1
75,LOGISTICS FREIGHT VISION LLC,LEHIGH ACRES,FL,(239) 770-2660,MC1716457,4379407,,,,1
75,JALAL ROADWAYS USA LLC,CHARLOTTE,NC,(980) 327-7200,MC1755294,4453441,,,,1
75,PBE SALES LLC,WESTLAND,MI,(734) 776-0615,MC1752794,4307541,,,,2
75,J HUDSON ENTERPRIZE LLC,THOMASVILLE,GA,(229) 714-7094,MC1773938,4488612,,,,1
75,METRA VDV LLC,BOCA RATON,FL,(561) 283-6346,MC1774443,4489562,,,,1
75,DML TRANS LLC,DORAL,FL,(786) 538-8650,MC1795755,2351926,,,,1
75,AFT TRANSPORTATION LLC,GLENDALE,AZ,(623) 632-5774,MC1802845,4542511,,,,3
75,OA TRANSPORTATION LLC,PERU,IN,(574) 265-7720,MC1731340,4408195,,,,1
75,ROCKET MOVERS LLC,HILLIARD,OH,(380) 262-0440,MC1726962,4166283,,,,5
75,JM CARRIERS LLC,STOCKTON,CA,(209) 687-7318,MC1737727,2885861,,,,1
75,FAV BRAND LLC,MIRAMAR,FL,(786) 367-8003,MC1767600,4476815,,,,2
75,LPP LLC,CHARLOTTE,NC,(980) 900-2535,MC1756421,4455640,,,,1
75,SHP FREIGHT LLC,ENGLEWOOD,NJ,(201) 660-4927,MC1776745,4493690,,,,1
75,PREMIER PACKAGE PROS LLC,SOUTHFIELD,MI,(313) 459-3030,MC1787954,4514796,,,,0
75,KINGS TRANSPORTATIONS LLC,SACRAMENTO,CA,(510) 390-6359,MC1760433,4266436,,,,2
75,ACES TRANSPORTATION LLC,DARBY,PA,(267) 228-2704,MC1716795,4380012,,,,5
75,ABR EXPRESS TRANSPORTATION LLC,CUMMING,GA,(347) 559-9631,MC1770830,4363692,,,,1
75,KIM ENTERPRISE LLC,EQUINUNK,PA,(845) 313-5556,MC1751942,4447184,,,,1
75,HIGH MOTOR TRANSPORTATION LLC,FORT WAYNE,IN,(847) 833-8830,MC1797896,4533401,,,,1
75,DOUBLE S RANCH LLC,CONOVER,NC,(828) 217-5755,MC1727611,4401073,,,,5
75,GALS ALLIANCE LLC,IRON STATION,NC,(980) 247-0155,MC1713501,4373797,,,,1
75,HM DELIVERY LLC,FONTANA,CA,(909) 677-5918,MC1803305,4489369,,,,2
75,JAMESON TRANSPORT SERVICE LLC,TAFT,CA,(661) 577-2107,MC1725011,4395948,,,,1
75,ROSE CONTRACTING LLC,PEKIN,IN,(812) 620-1677,MC1801688,4540346,,,,1
75,ROTHCO FINAL MILE LLC,MCADOO,PA,(814) 800-4533,MC1770635,4482476,,,,1
75,TRANSSWIFT LLC,COLDWATER,MI,(313) 917-5724,MC1717857,4381870,,,,1
75,B & A TRUCKING AND HAULING LLC,CHAFFEE,MO,(573) 318-6015,MC1706075,4360166,,,,3
75,MOUNT AUREOL TRANSPORTATION LLC,LA VERGNE,TN,(615) 522-9740,MC1748168,4439941,,,,1
75,TECHNO TRUCK SOLUTIONS LLC,SAVANNAH,GA,(912) 376-7593,MC1715943,4378416,,,,2
75,SAJFER TRANSPORTATION LLC,WEST NEW YORK,NJ,(201) 667-1553,MC1722285,4390511,,,,1
75,LINE UP STRUCTURES LLC,WAYNESBORO,PA,(270) 473-3086,MC1730013,4362134,,,,1
75,JBM FREIGHT LLC,PALMETTO,FL,(727) 313-6662,MC1792245,4522826,,,,1
75,CALICOLD REFRIGERATED LLC,TARZANA,CA,(323) 323-0333,MC1800621,4538441,,,,1
75,JLEN FREIGHT LLC,BUCYRUS,OH,(419) 856-2568,MC1801128,4539357,,,,1
75,SPEED TRANZ LLC,MADERA,CA,(559) 944-3424,MC1780034,4499862,,,,1
75,FLOREA FARMS LLC,SPRING LAKE,MI,(616) 589-7648,MC1802518,4504253,,,,1
75,KNB FREIGHT PROS LLC,SAINT PAULS,NC,(910) 733-3936,MC1797708,4533060,,,,2
75,NOVA VITA LLC,BETHLEHEM,PA,(484) 635-0780,MC1781779,4503206,,,,1
75,CLARKS CONTRACTING LLC,BRIDGETON,NJ,(609) 381-2031,MC1783451,4360866,,,,1
75,TOUCHDOWN TRANSIT LLC,CHICAGO,IL,(773) 621-2857,MC1803099,4542891,,,,0
75,RAYCO ENVIRONMENTAL SERVICES LLC,VALDOSTA,GA,(229) 305-7560,MC1802797,4542395,,,,1
75,FOCUS HOTSHOT LLC,COOKEVILLE,TN,(931) 644-1579,MC1802074,4541070,,,,1
75,PROTECHGARAGE LLC,PITTSBURGH,PA,(410) 618-2227,MC1802268,4387578,,,,2
70,WAYLON PHILLIP RUTHART,MABANK,TX,(817) 269-6981,MC634092,1730586,,,,1
70,ARTHUR STEGALL,LANCASTER,TX,(214) 893-4417,MC704670,1999998,,,,1
70,ABUNDIO BORUNDA,GRUVER,TX,(806) 220-7673,MC677325,1876800,,,,1
70,SANTIAGO CRUZ,ROCKWALL,TX,(210) 413-5587,MC867450,2502525,,,,2
70,DAVID MORENO JR,SAN BENITO,TX,(956) 990-2508,MC909501,2588939,,,,2
70,HECTOR MANUEL VILLANUEVA,PRESIDIO,TX,(432) 229-4988,MC893587,1928707,,,,3
70,JOSE RIVERA,MUNDAY,TX,(940) 203-0367,MC924687,2590512,,,,1
70,JOSE A ROMANO,HUMBLE,TX,(832) 275-0838,MC927765,1915522,,,,1
70,SILVIA SALINAS,BROWNSVILLE,TX,(956) 554-9343,MC934424,2797270,,,,5
70,JESUS CANTU,MISSION,TX,(956) 340-9177,MC070694,3088661,,,,1
70,LUCIANO V HERRERA,DALLAS,TX,(949) 929-0688,MC008217,2967340,,,,1
70,ISMAEL ANTONIO ROSALES,MANVEL,TX,(714) 981-0561,MC1112713,3004434,,,,1
70,MARQUIA ACY,TYLER,TX,(903) 570-4680,MC1054043,3312849,,,,1
70,BOBBY MITCHELL,HOUSTON,TX,(713) 875-9756,MC1091936,1980384,,,,3
70,ANTONIO RODRIGUEZ,TEMPLE,TX,(254) 913-6072,MC1126897,3456516,,,,1
70,KIRSAAN LOGISTICS INCORPORATED,SPRING,TX,(713) 269-2593,MC1198989,3565293,,,,2
70,GERARDO V GONZALEZ,HIDALGO,TX,(661) 497-9001,MC1191349,2742195,,,,1
70,OSMAR RUIZ,WESLACO,TX,(956) 279-8297,MC1201718,3569248,,,,1
70,JACOBO ANTONIO CENTENO,DALLAS,TX,(469) 569-6192,MC1267316,3379557,,,,1
70,ANDRES RAMIREZ,EL PASO,TX,(915) 330-4601,MC1519658,4025824,,,,2
70,NEMURYS MARTINEZ DOMINGUEZ,KATY,TX,(813) 900-5689,MC1646629,3445390,,,,1
70,JACQUELINE DOMINGUEZ,EL PASO,TX,(840) 210-8580,MC1773868,4475144,,,,1
70,TONY POTTER,TENAHA,TX,(936) 332-4682,MC1802393,4541667,,,,1
70,GUILLERMO PADILLA PEREZ,CORPUS CHRISTI,TX,(361) 739-9037,MC1791111,4520668,,,,2
70,EARL ALLEN,BONHAM,TX,(903) 227-7409,MC1733160,4411696,,,,4
70,THA GUYS LOGISTICS,DALLAS,TX,(945) 251-1979,MC1795363,4528654,,,,1
70,ACG HOTSHOTS,AMARILLO,TX,(806) 341-4501,MC1801986,4540912,,,,1
70,OSCAR NOEL RAMIREZ,HOUSTON,TX,(850) 868-0132,MC1711035,4369280,,,,1
70,BLACK DIAMOND TRANSIT,FORT WORTH,TX,(817) 513-6339,MC1801876,4540734,,,,1
70,OSCAR ANDRES MAGDALENO,SAN YSIDRO,CA,(619) 587-1182,MC315394,675990,,,,1
70,TJT INCORPORATED,NORTHAMPTON,PA,(610) 261-3838,MC345796,771039,,,,13
70,MITCHELL STANCIL,BETHEL,NC,(252) 825-0345,MC493924,429066,,,,2
