ICP_Score,Company,City,State,Phone,MC_Number,DOT_Number,Called,Outcome,Notes,Power_Units,Email
75,MATOS TRANSPORTATION LLC,PASSAIC,NJ,(973) 930-7254,MC1772437,4485764,,,,1,JMATOS@MATOSLOGISTICS.ORG
75,NARZMAN TRANS LLC,CUPERTINO,CA,(669) 312-1769,MC1755877,4454598,,,,1,NARZMANTRANS@GMAIL.COM
75,KOUNTRY LIVING ENTERPRISE LLC,EAST SPENCER,NC,(504) 666-4290,MC1748393,4440372,,,,1,KOUNTRYLIVINGENTERPRISE@GMAIL.COM
75,SAYYOR MOTORS LLC,LANGHORNE,PA,(215) 833-9312,MC1762339,4466777,,,,2,SAYYORMOTORS@GMAIL.COM
75,THE DROPOFF POINT LLC,ZEBULON,NC,(919) 412-7028,MC1788234,4515316,,,,1,OHARRIS301@GMAIL.COM
75,M&SON TRUCKING COMPANY LLC,CAIRO,GA,(229) 421-1322,MC1801544,4530487,,,,2,CALLOWAYJARVIS15@GMAIL.COM
75,SP FAITH TRUCKING LOGISTICS LLC,PEMBROKE PINES,FL,(786) 806-9009,MC1795313,4528558,,,,1,SPTRUCKING04@GMAIL.COM
75,ROADPROS NATIONAL LLC,HIALEAH,FL,(305) 200-4250,MC1753520,4450109,,,,1,SOLYAKY24@GMAIL.COM
75,KC SOLUTION LLC,CORDOVA,TN,(706) 833-8726,MC1802637,4542127,,,,1,KLCARTERSR@YAHOO.COM
75,ELITE MOTORS KG LLC,SCHAUMBURG,IL,(773) 403-9524,MC1803107,4542911,,,,1,ELITEMOTORSKGINC@GMAIL.COM
75,MARGE ENTERPRISE LLC,CLEVELAND,OH,(216) 209-4538,MC1712673,4372309,,,,1,LAVELLEHAMPTON4@GMAIL.COM
75,TRIFECTA LOADS LLC,HOGANSVILLE,GA,(678) 516-8643,MC1788425,4515669,,,,3,TSTALLINGSJR314@GMAIL.COM
75,PGH FREIGHT LLC,PITTSBURGH,PA,(412) 303-7840,MC1802666,4542154,,,,1,PGHCARGOLLC@GMAIL.COM
75,BIJBIJ LLC,NEW YORK,NY,(347) 251-2018,MC1803140,4542972,,,,1,MICHAEL@DUTCHX.COM
75,MAE TRANS LLC,REYNOLDSBURG,OH,(857) 269-0086,MC1768400,4478349,,,,1,ESHAKBILAL@YAHOO.COM
75,DDA DRIVEN LLC,JACKSONVILLE,FL,(786) 326-2377,MC1736220,3165164,,,,1,SOSo08052013@GMAIL.COM
75,GOTNE TRANSPORTATION LLC,MURRIETA,CA,(661) 383-7498,MC1709118,4365677,,,,2,GOTNETRANSPO@MAIL.COM
75,LEGENDS SUPERMARKET LLC,RAHWAY,NJ,(347) 499-1671,MC1799724,4536773,,,,1,JADEDACUS1@GMAIL.COM
75,SUN EXPRESS LOGISTIC LLC,LAWRENCEVILLE,GA,(470) 715-1977,MC1757931,4458446,,,,1,MEHMETKAPLAN777@GMAIL.COM
75,AVX CARGO LLC,MAINEVILLE,OH,(513) 883-7878,MC1794736,4527443,,,,1,AVXCARGOLLC@GMAIL.COM
75,VENDAMAX LLC,CHARLOTTE,NC,(561) 562-0391,MC1776511,4493271,,,,1,VENDAMAXE1@GMAIL.COM
75,EXCEED MOBILE LLC,CHERRYVILLE,NC,(704) 915-2276,MC1782710,4505004,,,,1,EXCEEDMOBILE3@GMAIL.COM
75,ADAM SOLUTIONS LLC,DOUGLASVILLE,GA,(571) 577-3327,MC1790666,4519856,,,,1,ADAMSLLC2@GMAIL.COM
75,RUSH TRUCKING & LOGISTICS LLC,MEMPHIS,TN,(504) 274-9616,MC1752121,4447520,,,,1,RUSHBILLI19@GMAIL.COM
75,RNS SOLUTIONS LLC,WADESBORO,NC,(704) 389-0742,MC1799036,4535466,,,,1,MSBENNETT62989@GMAIL.COM
75,PEGASUS CARGO SOLUTIONS LLC,WESTON,FL,(203) 434-1679,MC1716909,4380208,,,,2,FREIGHT@PEGASUSCARGOSOLUTIONSLLC.COM
75,KIKANU LLC,FORSYTH,IL,(217) 520-7800,MC1702309,4353047,,,,2,KIKANULLC@GMAIL.COM
75,KHATLON LLC,PHILADELPHIA,PA,(929) 575-1933,MC1703188,4354685,,,,1,KHATLONLLC@GMAIL.COM
75,ROUTENOVA PRIME LLC,WEST CHESTER,OH,(380) 289-6898,MC1802326,4541526,,,,1,INFO@ROUTENOVAPRIME.COM
75,BIG GUY XPRESS LLC,GRIFFIN,GA,(678) 933-5732,MC1776829,4493845,,,,2,CARLOSTHOMPSON912@GMAIL.COM
75,AMD TRANSPORTATION LLC,ALBANY,NY,(518) 528-8350,MC1802558,4541973,,,,1,DAVIDDEO62@GMAIL.COM
75,EWE LINES LLC,ELIZABETH,NJ,(201) 407-3971,MC1778388,4496733,,,,1,EWELINESLLC@GMAIL.COM
75,PROWANT LLC,BROOKSVILLE,FL,(352) 345-7945,MC1786039,4511169,,,,1,PROWANTLLC556@gmail.com
75,FAST TRACKING TRANSPORTATION LLC,NORTH RIDGEVILLE,OH,(440) 935-4843,MC1718492,4383047,,,,1,FASTTRACKINGTRANSPORTATION@GMAIL.COM
75,EL FLACO TRANSPORTATION LLC,PHOENIX,AZ,(602) 425-6287,MC1725251,4314181,,,,1,LUIS2604JIM@GMAIL.COM
75,CB ELITE RIDES LLC,TEANECK,NJ,(347) 867-9127,MC1741895,4428041,,,,1,CHARLESB100@GMAIL.COM
75,US LINE CARGO LLC,TIPP CITY,OH,(937) 814-9283,MC1788783,4516328,,,,1,USLINECARGO@GMAIL.COM
75,SHAYDO TRANSPORTATION LLC,MASON,OH,(917) 757-6425,MC1802199,4541303,,,,1,SHAYDO280@GMAIL.COM
75,KEHL DENTS LLC,CONOVER,NC,(828) 999-7132,MC1749337,4442187,,,,1,KEHLDENTS@GMAIL.COM
75,LIL WALT TRANSPORTATION LLC,CHICAGO,IL,(773) 861-9168,MC1704148,4356573,,,,1,MARKUSWALTER1234@GMAIL.COM
75,INFINITY PLAN LLC,CINCINNATI,OH,(772) 888-5464,MC1713221,4373303,,,,1,SERVICES@INFINITYPLANTRANSPORTATION.COM
75,LA TRANSPORT LOGISTIC LLC,INDIANAPOLIS,IN,(317) 556-5810,MC1704031,4356355,,,,1,account@latrans24.com
75,WEST PHOENIX TRANSPORTATION LLC,AVONDALE,AZ,(623) 879-2401,MC1713167,4131983,,,,1,WESTPHOENIXTRANSPORTATION@GMAIL.COM
75,MCDA SELECT LLC,GASTONIA,NC,(704) 248-1646,MC1739564,4423675,,,,1,MCDASELECT@GMAIL.COM
75,EXPERIENCE WILL LLC,EL MIRAGE,AZ,(623) 418-5133,MC1796419,3176415,,,,1,experiencewill25@gmail.com
75,SUNRISE FREIGHT LLC,ALLENTOWN,PA,(484) 550-8697,MC1799512,4536363,,,,1,NELSONFERNANDEZ2031@GMAIL.COM
75,BARRINGTON TRANSPORT SOLUTIONS LLC,ADDISON,IL,(224) 735-5736,MC1796775,4531264,,,,1,ACSTAGVNNI@GMAIL.COM
75,QUALITY RIGGING SOLUTIONS LLC,BOCA RATON,FL,(561) 356-4898,MC1724199,4243433,,,,1,kscott.qes@gmail.com
75,HAULER LLC,THOMASVILLE,NC,(336) 225-1832,MC1786835,4512734,,,,1,HAULERTRANSPORTLLC@GMAIL.COM
75,RIDING WAVES LLC,ARLINGTON HEIGHTS,IL,(773) 599-1559,MC1718814,4383641,,,,2,RAGINGWAVES9@GMAIL.COM
75,OHIO VALLEY FREIGHT LLC,TIFFIN,OH,(440) 378-6005,MC1780081,4499965,,,,1,OHIOVALLEYFREIGHT@OUTLOOK.COM
75,TITI TRANSPORTATION LLC,KANSAS CITY,MO,(816) 510-1007,MC1718612,4359032,,,,1,TITITRANSPORTATIONLLC@GMAIL.COM
75,CS STARLOGISTICS LLC,MARGATE,FL,(954) 504-1554,MC1802330,4541531,,,,1,SCLAUTEL93@GMAIL.COM
75,HABIB LLC,LA VERGNE,TN,(615) 821-5982,MC1802759,4542319,,,,1,HABIB.LLC.2026@GMAIL.COM
75,LINARES TRANSPORTATION LLC,MIAMI,FL,(786) 604-6707,MC1713314,4373476,,,,1,LINARESTRANSPORT25@GMAIL.COM
75,HOUSTON TRANSPORT XPRESS LLC,EUCLID,OH,(619) 385-8850,MC1793221,4524662,,,,1,DELONTEHOUSTON859@GMAIL.COM
75,DP MOVING LLC,STUART,FL,(561) 312-5442,MC1739090,4422805,,,,1,MOVING@DPMOVINGANDSTORAGE.COM
75,JCA TRANSPORTATION LLC,GREEN TOWNSHIP,NJ,(347) 761-1607,MC1788122,4515123,,,,1,Juancarloscornelio123@gmail.com
75,ROYAL ROUTE LLC,CHICAGO,IL,(219) 386-0576,MC1802265,4541415,,,,1,CTT8291@GMAIL.COM
75,TJ ENTERPRISE LLC,PONTIAC,MI,(248) 935-9427,MC1802447,4541768,,,,1,TJ.ENTERPRISE.LLC20@GMAIL.COM
75,GP TRANSPORT SERVICES LLC,SCHAUMBURG,IL,(224) 454-5397,MC1802668,4542156,,,,1,LOGISTICS@GPTRANSPORTSERVICES.COM
75,DOCT TRANSPORTATION LLC,BOYNTON BEACH,FL,(561) 856-9685,MC1776021,4492360,,,,1,DDIEULITAR@GMAIL.COM
75,AKMAS LLC,TOLEDO,OH,(929) 792-0227,MC1785940,4511005,,,,1,DOTLOGISTICAI@GMAIL.COM
75,ROYAL EXPRESS RELOCATIONS LLC,COLUMBUS,OH,(564) 464-8627,MC1755785,4454411,,,,1,jo.mallad@GMAIL.COM
75,HAMMETT SOLUTIONS LLC,ALPHARETTA,GA,(904) 705-1195,MC1713598,4373978,,,,1,RICKEY@HAMMETTSOLUTIONS.COM
75,MCURTICE LLC,TOLEDO,OH,(567) 267-1876,MC1790287,4519129,,,,1,MARK@TRUCKINGCONSULTANT.COM
75,SUMMIT COURIERS LLC,CHARLOTTE,NC,(800) 471-3506,MC1770949,4483019,,,,1,ADMIN@SUMMITCOURIERS.NET
75,EDDLEMAN FARMS LLC,DONGOLA,IL,(618) 697-8972,MC1791124,3384432,,,,5,TEDDLEMAN94@GMAIL.COM
75,BDS LEASE LLC,VERNON HILLS,IL,(224) 857-8934,MC1766020,4473830,,,,3,BDSLEASE@GMAIL.COM
75,TOKISHO TRUCK LLC,READING,PA,(332) 223-9745,MC1752013,4447304,,,,1,GOMEZTOKISHOTRUCKLLC@GMAIL.COM
75,GUGENHAUS LLC,FORT WAYNE,IN,(260) 267-2350,MC1780828,4501393,,,,1,NGUGIGEORGE04@GMAIL.COM
75,RAPID ROUTE EXPEDITING LLC,JACKSON,TN,(662) 491-1282,MC1801959,4540860,,,,1,JIMKILLINGER@YAHOO.COM
75,JS TRANZ LLC,CARTERET,NJ,(908) 525-2071,MC1724312,4394607,,,,2,JSTRANZ1313@GMAIL.COM
75,GO TOW NOW LLC,LOS ANGELES,CA,(310) 906-5980,MC1716006,4353230,,,,1,ASAPTOWING777@GMAIL.COM
75,D BAKER TRANSPORTATION LLC,KIRKSVILLE,MO,(913) 315-2164,MC1794557,4527134,,,,2,BAKERTRANSLLC@GMAIL.COM
75,MARATHON VENTURES LLC,DOVER,PA,(223) 306-4040,MC1801386,4539804,,,,1,MARATHONTRANSVENTURES@GMAIL.COM
75,GHS TRANSIT LLC,INDIANAPOLIS,IN,(317) 318-4366,MC1759953,4462256,,,,1,TMOSBY2023@AOL.COM
75,ALP TRANSPORTATION LLC,HARRISBURG,PA,(717) 255-9230,MC1782056,4503777,,,,1,PIERREALINP@GMAIL.COM
75,VOLT TRANS LLC,DEARBORN,MI,(313) 977-4333,MC1726618,4399127,,,,1,VOLTTRANSLLC@GMAIL.COM
75,GARCIAFJF LLC,WESTERVILLE,OH,(614) 572-5855,MC1760947,4464232,,,,1,GARCIAFJFLLC@GMAIL.COM
75,CMDK  TRANS LLC,VICTORVILLE,CA,(951) 241-6098,MC1712900,4372706,,,,1,cmdktrans@GMAIL.COM
75,THE JONES COLLECTION LLC,ELIZABETH CITY,NC,(252) 722-2154,MC1761540,4449104,,,,2,TIMBERWOLFFORESTRY@YAHOO.COM
75,LA ROCKET TRANSPORTATION LLC,RANCHO CUCAMONGA,CA,(909) 294-9916,MC1776486,4401383,,,,1,LAROCKETTRANSPORT@GMAIL.COM
75,MUSCLEMAN OPERATIONS LLC,LAWRENCEVILLE,GA,(470) 918-3594,MC1789851,4493032,,,,1,LUISSEVERINO0613@GMAIL.COM
75,GUTI SERVICES LLC,MEMPHIS,TN,(305) 986-5847,MC1759184,4460884,,,,1,GUTISERVICES@HOTMAIL.COM
75,BUROQ LLC,RIDGEWOOD,NJ,(347) 805-9000,MC1752456,4448112,,,,1,AK347805@GMAIL.COM
75,CDJ TRUCKN LLC,INDEPENDENCE,MO,(816) 786-7631,MC1767691,4476981,,,,1,CDJTRUCKNLLC@GMAIL.COM
75,MODRAY LLC,TOTOWA,NJ,(845) 367-7462,MC1783968,4507356,,,,1,MOTIONDRAY0@GMAIL.COM
75,BRACEY ENTERPRISE LLC,CHICAGO,IL,(773) 869-3356,MC1778199,4496437,,,,2,LARENZOBRACEY741@GMAIL.COM
75,JHR EXPRESS TOWING LLC,HIALEAH,FL,(786) 473-1633,MC1756551,4455888,,,,1,HECTORPEREZ971019@GMAIL.COM
75,WILDER TORRES LLC,GLENDALE,AZ,(502) 826-1234,MC1793990,4526098,,,,2,wildertorresllc@hotmail.com
75,ALTYPE CARGO LLC,CLEVELAND,OH,(216) 410-7478,MC1755285,4453425,,,,1,BODYBYTIF@GMAIL.COM
75,NUECES LLC,PHILADELPHIA,PA,(267) 228-3124,MC1732569,4410528,,,,2,DELASNUECES24@GMAIL.COM
75,DTM AUTO LLC,MERRILLVILLE,IN,(630) 347-7636,MC1758799,4456080,,,,2,towingdtm@gmail.com
75,DADSON TRANSPORTATION LLC,POINT PLEASANT BEACH,NJ,(848) 448-4422,MC1713758,4374268,,,,2,TANIA1963@GMAIL.COM
75,TURBO FREIGHT LINES LLC,DAYTON,OH,(419) 504-1558,MC1779080,4498118,,,,1,TRBFREIGHTLLC@GMAIL.COM
75,BRIAN HARP LLC,CLEVELAND,OH,(614) 425-2333,MC1779477,4487769,,,,2,FIRSTCLASSRIDESLLC@GMAIL.COM
75,TRAX TRANSPORTATION LLC,CASA GRANDE,AZ,(831) 224-4071,MC1793464,4525095,,,,1,RONALCANTAR12017@GMAIL.COM
75,EPIC WORK SERVICES LLC,DAVENPORT,FL,(813) 668-9944,MC1786642,4512372,,,,1,ASTACIOMIGUEL@MYYAHOO.COM
75,NADGOB LLC,PINELLAS PARK,FL,(727) 916-0538,MC1802027,4540973,,,,1,NADGOBLLC@YAHOO.COM
75,GM XPRESS LLC,SMYRNA,TN,(615) 290-7826,MC1802977,4542705,,,,1,GMEXPRESS53@GMAIL.COM
75,PHOENIX LLC COLLABORATION,ATLANTA,GA,(470) 302-7621,MC1730522,4360948,,,,1,PHOENIX.COLLABORATIONLLC@GMAIL.COM
75,MNG SERVICES LLC,RIVERDALE,GA,(910) 494-7825,MC1717861,4381874,,,,1,MNGSERVICES25@GMAIL.COM
75,EN MOTION LLC,PHOENIX,AZ,(602) 676-1180,MC1768841,4479177,,,,1,ENMOTION@YAHOO.COM
75,TEPATITLAN TRANSPORTATION LLC,WILMINGTON,CA,(310) 684-9016,MC1704127,4083550,,,,1,TEPATRANSPORT@GMAIL.COM
75,SPECULUM ENTERPRISE LLC,MIDWAY,GA,(855) 463-7999,MC1753449,4449988,,,,1,RICHARD.BOSTICK@OUTLOOK.COM
75,LOGISTICS FREIGHT VISION LLC,LEHIGH ACRES,FL,(239) 770-2660,MC1716457,4379407,,,,1,FREIGHTVISION46@GMAIL.COM
75,JALAL ROADWAYS USA LLC,CHARLOTTE,NC,(980) 327-7200,MC1755294,4453441,,,,1,JALALROADWAYSUSALLC@GMAIL.COM
75,PBE SALES LLC,WESTLAND,MI,(734) 776-0615,MC1752794,4307541,,,,2,PBESALESTEAM@GMAIL.COM
75,J HUDSON ENTERPRIZE LLC,THOMASVILLE,GA,(229) 714-7094,MC1773938,4488612,,,,1,JHUDSONENTERPRIZE90@GMAIL.COM
75,METRA VDV LLC,BOCA RATON,FL,(561) 283-6346,MC1774443,4489562,,,,1,AKOLOSOV@METRAVDVLLC.COM
75,DML TRANS LLC,DORAL,FL,(786) 538-8650,MC1795755,2351926,,,,1,dmltranscargo@gmail.com
75,AFT TRANSPORTATION LLC,GLENDALE,AZ,(623) 632-5774,MC1802845,4542511,,,,3,AFTTRANSPORT26@GMAIL.COM
75,OA TRANSPORTATION LLC,PERU,IN,(574) 265-7720,MC1731340,4408195,,,,1,OATRANSPORTATION1@GMAIL.COM
75,ROCKET MOVERS LLC,HILLIARD,OH,(380) 262-0440,MC1726962,4166283,,,,5,ROCKETMOVERsOHIO@GMAIL.COM
75,JM CARRIERS LLC,STOCKTON,CA,(209) 687-7318,MC1737727,2885861,,,,1,jmcarriersllcm@gmail.com
75,FAV BRAND LLC,MIRAMAR,FL,(786) 367-8003,MC1767600,4476815,,,,2,mjudge@snscargologistics.com
75,LPP LLC,CHARLOTTE,NC,(980) 900-2535,MC1756421,4455640,,,,1,LPPLLCCARGO@GMAIL.COM
75,SHP FREIGHT LLC,ENGLEWOOD,NJ,(201) 660-4927,MC1776745,4493690,,,,1,SHPFREIGHTllc@YAHOO.COM
75,KINGS TRANSPORTATIONS LLC,SACRAMENTO,CA,(510) 390-6359,MC1760433,4266436,,,,2,STACYKING@KINGSTRANSPORTATIONllc.com
75,ACES TRANSPORTATION LLC,DARBY,PA,(267) 228-2704,MC1716795,4380012,,,,5,TY@ACESCORPSHUTTLE.COM
75,ABR EXPRESS TRANSPORTATION LLC,CUMMING,GA,(347) 559-9631,MC1770830,4363692,,,,1,ABREXPRESSTRANSPORTATIONLLC@GMAIL.COM
75,KIM ENTERPRISE LLC,EQUINUNK,PA,(845) 313-5556,MC1751942,4447184,,,,1,rafael@kimenterprisellc.com
75,HIGH MOTOR TRANSPORTATION LLC,FORT WAYNE,IN,(847) 833-8830,MC1797896,4533401,,,,1,JABAR_ROBINSON@YAHOO.COM
75,DOUBLE S RANCH LLC,CONOVER,NC,(828) 217-5755,MC1727611,4401073,,,,5,DOUBLESRANCH1854@GMAIL.COM
75,GALS ALLIANCE LLC,IRON STATION,NC,(980) 247-0155,MC1713501,4373797,,,,1,GALSALLIANCELLC@GMAIL.COM
75,HM DELIVERY LLC,FONTANA,CA,(909) 677-5918,MC1803305,4489369,,,,2,HMDELIVERYLLC@GMAIL.COM
75,JAMESON TRANSPORT SERVICE LLC,TAFT,CA,(661) 577-2107,MC1725011,4395948,,,,1,BRIANJAMESON@MSN.COM
75,ROSE CONTRACTING LLC,PEKIN,IN,(812) 620-1677,MC1801688,4540346,,,,1,ROSECONTRACTING4@GMAIL.COM
75,ROTHCO FINAL MILE LLC,MCADOO,PA,(814) 800-4533,MC1770635,4482476,,,,1,ADMIN@RCOFINALMILE.COM
75,TRANSSWIFT LLC,COLDWATER,MI,(313) 917-5724,MC1717857,4381870,,,,1,TRANSSWIFT@GMAIL.COM
75,B & A TRUCKING AND HAULING LLC,CHAFFEE,MO,(573) 318-6015,MC1706075,4360166,,,,3,BETRUCKINGLLP@YAHOO.COM
75,MOUNT AUREOL TRANSPORTATION LLC,LA VERGNE,TN,(615) 522-9740,MC1748168,4439941,,,,1,EMERSONSESAY33@GMAIL.COM
75,TECHNO TRUCK SOLUTIONS LLC,SAVANNAH,GA,(912) 376-7593,MC1715943,4378416,,,,2,TECHNOTRUCKSOLUTIONS@GMAIL.COM
75,SAJFER TRANSPORTATION LLC,WEST NEW YORK,NJ,(201) 667-1553,MC1722285,4390511,,,,1,GEORGEMERENGUE1972@GMAIL.COM
75,LINE UP STRUCTURES LLC,WAYNESBORO,PA,(270) 473-3086,MC1730013,4362134,,,,1,DANIELHEGE55@GMAIL.COM
75,JBM FREIGHT LLC,PALMETTO,FL,(727) 313-6662,MC1792245,4522826,,,,1,JOEPALMETTO25@GMAIL.COM
75,CALICOLD REFRIGERATED LLC,TARZANA,CA,(323) 323-0333,MC1800621,4538441,,,,1,CALICOLDREFRIGERATEDLLC@GMAIL.COM
75,JLEN FREIGHT LLC,BUCYRUS,OH,(419) 856-2568,MC1801128,4539357,,,,1,JLENFREIGHT@OUTLOOK.COM
75,SPEED TRANZ LLC,MADERA,CA,(559) 944-3424,MC1780034,4499862,,,,1,SPEEDTRANZLLC@GMAIL.COM
75,FLOREA FARMS LLC,SPRING LAKE,MI,(616) 589-7648,MC1802518,4504253,,,,1,JEDFLOREA69@GMAIL.COM
75,KNB FREIGHT PROS LLC,SAINT PAULS,NC,(910) 733-3936,MC1797708,4533060,,,,2,KNBFREIGHTPROS@GMAIL.COM
75,NOVA VITA LLC,BETHLEHEM,PA,(484) 635-0780,MC1781779,4503206,,,,1,NOVAVITALLC6@GMAIL.COM
75,CLARKS CONTRACTING LLC,BRIDGETON,NJ,(609) 381-2031,MC1783451,4360866,,,,1,CLARKSCONTRACTINGNJ@GMAIL.COM
75,RAYCO ENVIRONMENTAL SERVICES LLC,VALDOSTA,GA,(229) 305-7560,MC1802797,4542395,,,,1,DEWAYNE@RAYCOENV.COM
75,FOCUS HOTSHOT LLC,COOKEVILLE,TN,(931) 644-1579,MC1802074,4541070,,,,1,RL422211@GMAIL.COM
75,PROTECHGARAGE LLC,PITTSBURGH,PA,(410) 618-2227,MC1802268,4387578,,,,2,protechgaragellc@gmail.com
70,WAYLON PHILLIP RUTHART,MABANK,TX,(817) 269-6981,MC634092,1730586,,,,1,W.RUTHART@YAHOO.COM
70,ARTHUR STEGALL,LANCASTER,TX,(214) 893-4417,MC704670,1999998,,,,1,stegall@sbcglobal.net
70,ABUNDIO BORUNDA,GRUVER,TX,(806) 220-7673,MC677325,1876800,,,,1,abundio_borunda@sbcglobal.net
70,SANTIAGO CRUZ,ROCKWALL,TX,(210) 413-5587,MC867450,2502525,,,,2,S.CRUZAUT@OUTLOOK.COM
70,DAVID MORENO JR,SAN BENITO,TX,(956) 990-2508,MC909501,2588939,,,,2,DJ1TRANSPORTDAVID@GMAIL.COM
70,HECTOR MANUEL VILLANUEVA,PRESIDIO,TX,(432) 229-4988,MC893587,1928707,,,,3,HVILLANUEVA2@YAHOO.COM
70,JOSE RIVERA,MUNDAY,TX,(940) 203-0367,MC924687,2590512,,,,1,JLRIVERA70@YAHOO.COM
70,SILVIA SALINAS,BROWNSVILLE,TX,(956) 554-9343,MC934424,2797270,,,,5,acc@matransport.us
70,JESUS CANTU,MISSION,TX,(956) 340-9177,MC070694,3088661,,,,1,JESSECANTU458@GMAIL.COM
70,LUCIANO V HERRERA,DALLAS,TX,(949) 929-0688,MC008217,2967340,,,,1,LUCIANOHERRERA86@GMAIL.COM
70,ISMAEL ANTONIO ROSALES,MANVEL,TX,(714) 981-0561,MC1112713,3004434,,,,1,ISMAELR1974@YAHOO.COM
70,MARQUIA ACY,TYLER,TX,(903) 570-4680,MC1054043,3312849,,,,1,MARQUIEACY@YMAIL.COM
70,BOBBY MITCHELL,HOUSTON,TX,(713) 875-9756,MC1091936,1980384,,,,3,godsdeliveryservice@yahoo.com
70,ANTONIO RODRIGUEZ,TEMPLE,TX,(254) 913-6072,MC1126897,3456516,,,,1,TONYSTORY116@GMAIL.COM
70,KIRSAAN LOGISTICS INCORPORATED,SPRING,TX,(713) 269-2593,MC1198989,3565293,,,,2,KIRSAaNLOGISTICS@GMAIL.COM
70,GERARDO V GONZALEZ,HIDALGO,TX,(661) 497-9001,MC1191349,2742195,,,,1,GERA66.VALENZUELA@ICLOUD.COM
70,OSMAR RUIZ,WESLACO,TX,(956) 279-8297,MC1201718,3569248,,,,1,ruiztrucking956@GMAIL.COM
70,JACOBO ANTONIO CENTENO,DALLAS,TX,(469) 569-6192,MC1267316,3379557,,,,1,JACOB.CENTENO@YAHOO.COM
70,ANDRES RAMIREZ,EL PASO,TX,(915) 330-4601,MC1519658,4025824,,,,2,3RTRUCKING01@GMAIL.COM
70,NEMURYS MARTINEZ DOMINGUEZ,KATY,TX,(813) 900-5689,MC1646629,3445390,,,,1,NEMURYSMARTINEZ@GMAIL.COM
70,JACQUELINE DOMINGUEZ,EL PASO,TX,(840) 210-8580,MC1773868,4475144,,,,1,DOMINGUEZJVS0921@ICLOUD.COM
70,TONY POTTER,TENAHA,TX,(936) 332-4682,MC1802393,4541667,,,,1,TONYPOTTER88@YAHOO.COM
70,GUILLERMO PADILLA PEREZ,CORPUS CHRISTI,TX,(361) 739-9037,MC1791111,4520668,,,,2,gperez_1234@yahoo.com
70,EARL ALLEN,BONHAM,TX,(903) 227-7409,MC1733160,4411696,,,,4,TRUCKINDUDE@YAHOO.COM
70,THA GUYS LOGISTICS,DALLAS,TX,(945) 251-1979,MC1795363,4528654,,,,1,DEJONJOHNSON@SKONGOENTERPRISE.COM
70,ACG HOTSHOTS,AMARILLO,TX,(806) 341-4501,MC1801986,4540912,,,,1,MBUNCH21@YAHOO.COM
70,OSCAR NOEL RAMIREZ,HOUSTON,TX,(850) 868-0132,MC1711035,4369280,,,,1,ROXANACRISTAL_FR@HOTMAIL.COM
70,BLACK DIAMOND TRANSIT,FORT WORTH,TX,(817) 513-6339,MC1801876,4540734,,,,1,JBLACK1746@GMAIL.COM
70,OSCAR ANDRES MAGDALENO,SAN YSIDRO,CA,(619) 587-1182,MC315394,675990,,,,1,oscar.trucking@gmail.com
70,TJT INCORPORATED,NORTHAMPTON,PA,(610) 261-3838,MC345796,771039,,,,13,tara.webber@outlook.COM
70,CHRISTOPHER RIEGEL,SALEM,NJ,(609) 352-2306,MC500875,696715,,,,1,c.riegel@comcast.net
70,JAMES D ROWLAND,BRADYVILLE,TN,(615) 207-5797,MC516110,939936,,,,3,rowlanddennis537@gmail.com
70,BRAD REISS,SELLERSVILLE,PA,(267) 718-3702,MC519523,1352335,,,,1,brad.reiss@yahoo.com
70,CESAR HERNANDEZ,HEBER,CA,(323) 325-3131,MC543886,1453815,,,,14,SAfety@intransit-express.com
70,ROSA M MEDINA,SAN LUIS,AZ,(928) 246-2477,MC552908,1463549,,,,5,MEDINASTRUCKING7@HOTMAIL.COM
70,JUAN CARLOS IBARRA,TECATE,CA,(665) 654-3671,MC605999,1645487,,,,2,IBARRATRANSP@HOTMAIL.COM
70,TIDINGS SIBOTSHIWE,LEBANON,IN,(314) 853-8445,MC638863,1744828,,,,2,tidingssibotshiwe@gmail.com
70,OSWALDO RIVAS,LUCERNE VALLEY,CA,(626) 824-8527,MC645774,1724652,,,,1,rosarivas25@gmail.com
70,GUILLERMO A CASTILLO,ROSE HILL,NC,(910) 233-8553,MC738190,1766485,,,,1,castilloautotransport@gmail.com
70,CYNTHIA L PLAZOLA,RANCHO CUCAMONGA,CA,(909) 803-0801,MC769678,2255667,,,,2,CPTRANsportation1@yahoo.com
70,CLAUDIA HERRERA,IMPERIAL BEACH,CA,(619) 302-7129,MC776883,2274533,,,,2,confi16@outlook.com
70,RALPH FLEWELLING JR,S GLENS FALLS,NY,(518) 796-6412,MC821750,1760869,,,,1,RFLEWELLINGJR@AOL.COM
70,MARCOS GOMEZ,CALEXICO,CA,(760) 482-6794,MC791110,2317431,,,,3,toritios_trucking@hotmail.com
70,SALVADOR A JUAREZ,SAN DIEGO,CA,(619) 207-0491,MC817416,2380209,,,,3,SJUAREZ@SICEAA.COM
70,EDWIN SERRANO,PALMDALE,CA,(818) 667-3756,MC867722,2375411,,,,1,EDWINBSERRANO1@AOL.COM
70,JAIME ESPINOSA MONTEJANO,CAMARILLO,CA,(805) 207-4987,MC902421,2578612,,,,3,MRXVERDE@GMAIL.COM
70,JT FREIGHT SOLUTIONS,EL MONTE,CA,(323) 354-3846,MC895912,2565772,,,,4,jeremyt@jtfreighttrucking.com
